memo,sim1,sim2,sim3,sim4,simp,vendors,ext1,accuracy,ext2,accuracy,ext3,accuracy,ext4,accuracy,failed,output,accuracy
RAMEN SHOP 542929805OAKLAND CA 24224437309 5033519825,RAMEN SHOP 542929805OAKLAND24224437309 5033519825,RAMEN S,X,X,RAMEN S,ramen shop,X,0.0,X,0.0,RAMEN S,0.8235294117647058,X,0.0,extracted,RAMEN S,0.8235294117647058
RANDAS MARKET SAN RANDAS MARKET SAN FRANCISCO CA Ref75493529HWG Crd9945 Dt10/31,RANDAS MARKET SAN RANDAS MARKETCA 75493529HWG 9945 Dt10/31,RANDAS MARKET SAN RANDAS MARKET SAN FRANCIS,RANDAS MARKET SAN RANDAS MARKET SAN FRANCISCO CA HWG,X,RANDAS MARKET SAN RANDAS MARKETCA HWG,randas market,X,0.0,RANDAS ,0.7,X,0.0,X,0.0,extracted,RANDAS ,0.7
REMOTE ONLINE DEPOSIT # 1,X,REMOTE ONLINE DEPOSIT # 1,X,X,REMOTE ONLINE DEPOSIT # 1,chase bank transfer,X,0.0,X,0.0,X,0.0,X,0.0,extracted,X,0.0
REV.COM*REV COM SAN FRANCIS CA FDAVDVWQ 888-369-0701,REV.COM*REV COMCA FDAVDVWQ 888-369-0701,REV.COM*REV COM SAN FRANCIS CA FDAVDVWQ 888-369-0701,X,X,REV.COM*REV COMCA FDAVDVWQ 888-369-0701,rev,X,0.0,X,0.0,X,0.0,X,0.0,X,X,0.0
REV.COM*REV COM SAN FRANCIS CA GK12NCE9 888-369-0701,REV.COM*REV COMCA GK12NCE9 888-369-0701,REV.COM*REV COM SAN FRANCIS CA 888-369-0701,X,X,REV.COM*REV COMCA 888-369-0701,rev,X,0.0,X,0.0,REV.COM*REV COMCA,0.3,X,0.0,X,REV.COM*REV COMCA,0.3
RF OF CUNY AP    2124178593 V864 11-0            ID: 9470027002,RF OF CUNY AP 2124178593 V864 11-0 ID: 9470027002,X,X,X,RF OF CUNY AP 2124178593 V864 11-0 ID: 9470027002,john jay rec,X,0.0,X,0.0,X,0.0,X,0.0,extracted,X,0.0
RIPPLING         PAYROLL Preauthorized Debit,RIPPLING PAYROLL Preauthorized ,RIPPLING         PAYROLL Preauthorized Debit,X,X,RIPPLING PAYROLL Preauthorized ,rippling,X,0.0,X,0.0,RIPPLING PAYROLL Preauthorized,0.42105263157894735,X,0.0,X,RIPPLING PAYROLL Preauthorized,0.42105263157894735
RIPPLING -BVC ACH Credit,RIPPLING -BVC ACH ,RIPPLING -BVC ACH Credit,X,X,RIPPLING -BVC ACH ,rippling,X,0.0,X,0.0,RIPPLING -BVC ACH,0.64,X,0.0,extracted,RIPPLING -BVC ACH,0.64
RIPPLING -PAYROLL ACH Debit,RIPPLING -PAYROLL ACH ,RIPPLING -PAYROLL ACH Debit,X,X,RIPPLING -PAYROLL ACH ,rippling - payroll,X,0.0,X,0.0,RIPPLING -PAYROLL ACH,0.8717948717948718,X,0.0,extracted,RIPPLING -PAYROLL ACH,0.8717948717948718
SAN FRANCISCO MASSAGE SAN FRANCISCO MASSAGE SAN FRANCISCO CA Ref7558746AES6 Crd6153 Dt11/29,SAN FRANCISCO MASSAGEMASSAGECA 7558746AES6 6153 Dt11/29,SAN FRANCISCO MASSAGE SAN FRANCISCO MASSAGE SAN FRANCIS S6  29,SAN FRANCISCO MASSAGE SAN FRANCISCO MASSAGE SAN FRANCISCO CA AES6,X,SAN FRANCISCO MASSAGEMASSAGECA AES6,san francisco massage,X,0.0,X,0.0,X,0.0,X,0.0,extracted,X,0.0
SANTA CLARA COUN DES:VENDOR PMT,X,SANTA CLARA COUN DES:VENDOR PMT,X,X,SANTA CLARA COUN DES:VENDOR PMT,santa clara county library,X,0.0,X,0.0,X,0.0,X,0.0,X,X,0.0
SERV CHG REVERSAL REV ACCOUNT SERVICE CHARGE 10/31/17,X,SERV CHG REVERSAL REV ACCOUNT SERVICE CHARGE 10/31/17,SERV CHG REVERSAL REV ACCOUNT SERVICE CHARGE,X,SERV CHG REVERSAL REV ACCOUNT SERVICE CHARGE,silicon valley bank,X,0.0,X,0.0,X,0.0,X,0.0,X,X,0.0
SERVICE CHARGE,pass,SERVICE CHARGE,X,X,SERVICE CHARGE,silicon valley bank,X,0.0,X,0.0,SERVICE CHARGE,0.36363636363636365,X,0.0,X,SERVICE CHARGE,0.36363636363636365
SF ELITE TRANSPORTATIO SF ELITE TRANSPORTATIO SAN FRANCISCO CA Ref5526352A95S Crd3846 Dt11/25,SF ELITE TRANSPORTATIOELITE TRANSPORTATIOCA 5526352A95S 3846 Dt11/25,SF ELITE TRANSPORTATIO SF ELITE TRANSPORTATIO SAN FRANCIS S  25,SF ELITE TRANSPORTATIO SF ELITE TRANSPORTATIO SAN FRANCISCO CA A95S,X,SF ELITE TRANSPORTATIOELITE TRANSPORTATIOCA S,sf elite transportation,X,0.0,X,0.0,X,0.0,X,0.0,extracted,X,0.0
SHERLOCK HOLMES ON SHERLOCK HOLMES ON C MELBOURNE VI Ref5543048A832 Crd3846 Dt11/23,SHERLOCK HOLMES ON SHERLOCK HOLMES ON C MELBOURNE VI 5543048A832 3846 Dt11/23,SHERLOCK HOLMES ON SHERLOCK HOLMES,SHERLOCK HOLMES ON SHERLOCK HOLMES ON C MELBOURNE VI A832,X,SHERLOCK HOLMES ON SHERLOCK HOLMES ON C MELBOURNE VI,the sherlock holmes,X,0.0,SHERLOCK HOLMES ON ,0.7894736842105263,X,0.0,X,0.0,X,SHERLOCK HOLMES ON ,0.7894736842105263
SHIZEN SAN FRANCISCO SHIZEN SAN FRANCISCO CA Ref5550036AF8A Crd5049 Dt11/30,SHIZENSHIZENCA 5550036AF8A 5049 Dt11/30,SHIZEN SAN FRANCISCO SHIZEN SAN FRANCIS,SHIZEN SAN FRANCISCO SHIZEN SAN FRANCISCO CA AF8A,X,SHIZENSHIZENCA,shizen,X,0.0,X,0.0,SHIZENSHIZENCA,0.6,X,0.0,extracted,SHIZENSHIZENCA,0.6
SHORTYS PEARL ST 093NEW YORK NY 21104477318 JDEMPSEY@SHANERIBSHAC,SHORTYS PEARL ST 093NEW YORK21104477318 JDEMPSEY@SHANERIBSHAC,SHORTYS PEARL S SEY@SHANERIBSHAC,X,X,SHORTYS PEARL S SEY@SHANERIBSHAC,"""shorty's""",X,0.0,X,0.0,X,0.0,X,0.0,extracted,X,0.0
SILVERTOP VIC 131008 SILVERTOP VIC 131008 COLLINGWOOD VI Ref8531350A81E Crd3846 Dt11/24,SILVERTOP VIC 131008 SILVERTOP VIC 131008 COLLINGWOOD VI 8531350A81E 3846 Dt11/24,S S,SILVERTOP VIC 131008 SILVERTOP VIC 131008 COLLINGWOOD VI A81E,X,S S,silver top taxi,X,0.125,S ,0.23529411764705882,S S,0.2222222222222222,X,0.125,X,S ,0.23529411764705882
SINI,pass,SINI,X,X,SINI,sini,X,0.0,X,0.0,SINI,1.0,X,0.0,extracted,SINI,1.0
SOCOLA CHOCOLATIER +San Francis JGOY4I squareup.com/receipts,X,SOCOLA CHOCOLATIER +San Francis squareup.com/receipts,X,X,SOCOLA CHOCOLATIER +San Francis squareup.com/receipts,socola chocolatier,X,0.0,X,0.0,X,0.0,X,0.0,extracted,X,0.0
SOFARSOUNDSCOM 8778877815 GB SOFARSOUNDSCOM 8778877815 GB Ref75277939T3T Crd9960 Dt11/07,SOFARSOUNDSCOM 8778877815 GB SOFARSOUNDSCOM 8778877815 GB 75277939T3T 9960 Dt11/07,SOFARSOUNDS SOFARSOUNDS,SOFARSOUNDSCOM 8778877815 GB SOFARSOUNDSCOM 8778877815 GB T3T,X,SOFARSOUNDS SOFARSOUNDS,sofar sounds,X,0.0,SOFARSOUNDS ,0.9166666666666666,SOFARSOUNDS SOFARSOUNDS,0.6285714285714286,X,0.0,X,SOFARSOUNDS ,0.9166666666666666
SOUP & SALAD SJC         SAN JOSE     CA,SOUP & SALAD SJC CA,SOUP & SALAD SJC         SAN JOSE     CA,X,X,SOUP & SALAD SJC CA,the soup and salad station,X,0.0,X,0.0,X,0.0,X,0.0,extracted,X,0.0
SP * BESTSELFCO SP * BESTSELFCO 7189153805 NY Ref55429509YJH Crd0653 Dt11/13,SP * BESTSELFCO SP * BESTSELFCO 718915380555429509YJH 0653 Dt11/13,SP * BESTSELFCO SP * BESTS,SP * BESTSELFCO SP * BESTSELFCO 7189153805 NY YJH,X,SP * BESTSELFCO SP * BESTS,best self co,X,0.0,SP * ,0.35294117647058826,X,0.0,X,0.0,X,SP * ,0.35294117647058826
SP * UPPER PLAYGROUNSAN FRANCIS 12556800 888-746-7439,X,SP * UPPER PLAYGROUNSAN FRANCIS,X,X,SP * UPPER PLAYGROUNSAN FRANCIS,upper playground,X,0.0,X,0.0,X,0.0,X,0.0,extracted,X,0.0
SPARK 415-9459901 CA,pass,S,X,X,S,spark,X,0.0,X,0.0,S,0.3333333333333333,X,0.0,X,S,0.3333333333333333
SQ *RUBY WINE,pass,SQ *RUBY WINE,X,X,SQ *RUBY WINE,ruby wine,X,0.0,X,0.0,SQ *RUBY WINE,0.8181818181818182,X,0.0,extracted,SQ *RUBY WINE,0.8181818181818182
SQ *SQ *CAVIA SQ *SQ *CAVIA GOSQ.COM CA Ref55432869S5S Crd9945 Dt11/10,SQ *SQ *CAVIA SQ *SQ *CAVIA GOSQ.COM55432869S5S 9945 Dt11/10,SQ *SQ *CAVIA SQ *SQ *CAVIA GOS S5S  10,SQ *SQ *CAVIA SQ *SQ *CAVIA GOSQ.COM CA S5S,X,SQ *SQ *CAVIA SQ *SQ *CAVIA GOSQ.COMS5S,caviar,X,0.0,SQ *SQ *CAVIA ,0.5,X,0.0,X,0.0,extracted,SQ *SQ *CAVIA ,0.5
SQ *SQ *KUROTAKARAMEN SQ *SQ *KUROTAKARAMEN OAKLAND CA Ref55432869Z5S Crd0653 Dt11/15,SQ *SQ *KUROTAKARAMEN SQ *SQ *KUROTAKARAMEN OAKLAND55432869Z5S 0653 Dt11/15,SQ *SQ *KUROTAKARAMEN SQ *S S  15,SQ *SQ *KUROTAKARAMEN SQ *SQ *KUROTAKARAMEN OAKLAND CA Z5S,X,SQ *SQ *KUROTAKARAMEN SQ *SQ *KUROTAKARAMEN OAKLANDZ5S,kurotaka ramen oakland,X,0.0,SQ *SQ *KUROTAKARAMEN ,0.6363636363636364,X,0.0,X,0.0,extracted,SQ *SQ *KUROTAKARAMEN ,0.6363636363636364
SQU*SQ *BELLO COFFEE SQU*SQ *BELLO COFFEE & SAN FRANCISCO CA Ref5543286AA5S Crd0653 Dt11/26,SQU*SQ *BELLO COFFEE SQU*SQ *BELLO COFFEE &CA 5543286AA5S 0653 Dt11/26,SQU*SQ *BELLO COFFEE SQU*SQ *BELLO COFFEE & SAN FRANCIS S  26,SQU*SQ *BELLO COFFEE SQU*SQ *BELLO COFFEE & SAN FRANCISCO CA AA5S,X,SQU*SQ *BELLO COFFEE SQU*SQ *BELLO COFFEE &CA AA5S,bello coffee & tea,X,0.0,SQU*SQ *BELLO COFFEE ,0.6666666666666666,X,0.0,X,0.0,extracted,SQU*SQ *BELLO COFFEE ,0.6666666666666666
SQU*SQ *GARY HIRSCH SQU*SQ *GARY HIRSCH NO SAN FRANCISCO CA Ref55432869S5S Crd6153 Dt11/10,SQU*SQ *GARY HIRSCH SQU*SQ *GARY HIRSCH NOCA 55432869S5S 6153 Dt11/10,SQU*SQ *GARY HIRSCH SQU*SQ *GARY HIRSCH NO SAN FRANCIS S5S  10,SQU*SQ *GARY HIRSCH SQU*SQ *GARY HIRSCH NO SAN FRANCISCO CA S5S,X,SQU*SQ *GARY HIRSCH SQU*SQ *GARY HIRSCH NOCA S5S,gary hirsch,X,0.0,SQU*SQ *GARY HIRSCH ,0.7096774193548387,X,0.0,X,0.0,extracted,SQU*SQ *GARY HIRSCH ,0.7096774193548387
SQU*SQ *KIDSPEAK DBA F gosq.com CA,X,SQU*SQ *KIDSPEAK DBA F gosq.com CA,X,X,SQU*SQ *KIDSPEAK DBA F gosq.com CA,kidspeak,X,0.0,X,0.0,X,0.0,X,0.0,extracted,X,0.0
SQU*SQ *LIMON ROTISSER SQU*SQ *LIMON ROTISSER SAN FRANCISCO CA Ref5543286AE5S Crd5049 Dt11/30,SQU*SQ *LIMON ROTISSER SQU*SQ *LIMON ROTISSERCA 5543286AE5S 5049 Dt11/30,SQU*SQ *LIMON ROTISSER SQU*SQ *LIMON ROTISSER SAN FRANCIS S  30,SQU*SQ *LIMON ROTISSER SQU*SQ *LIMON ROTISSER SAN FRANCISCO CA AE5S,X,SQU*SQ *LIMON ROTISSER SQU*SQ *LIMON ROTISSERCA AE5S,limon rotisserie,X,0.0,SQU*SQ *LIMON ,0.4,X,0.0,X,0.0,X,SQU*SQ *LIMON ,0.4
SQU*SQ *MOBILE KANGARO SQU*SQ *MOBILE KANGARO PALO ALTO CA Ref5543286AQ5S Crd0653 Dt11/28,SQU*SQ *MOBILE KANGARO SQU*SQ *MOBILE KANGARO PALO ALTO5543286AQ5S 0653 Dt11/28,SQU*SQ *MOBILE KANGARO SQU*S S  28,SQU*SQ *MOBILE KANGARO SQU*SQ *MOBILE KANGARO PALO ALTO CA AQ5S,X,SQU*SQ *MOBILE KANGARO SQU*SQ *MOBILE KANGARO PALO ALTOAQ5S,mobile kangaroo,X,0.0,SQU*SQ *MOBILE KANGARO ,0.7368421052631579,X,0.0,X,0.0,extracted,SQU*SQ *MOBILE KANGARO ,0.7368421052631579
SQU*SQ *SALT & SQU*SQ *SALT & STRAW I SAN FRANCISCO CA Ref55432869M5S Crd3846 Dt11/04,SQU*SQ *SALT & SQU*SQ *SALT & STRAW ICA 55432869M5S 3846 Dt11/04,SQU*SQ *SALT & SQU*SQ *SALT & STRAW I SAN FRANCIS S  04,SQU*SQ *SALT & SQU*SQ *SALT & STRAW I SAN FRANCISCO CA M5S,X,SQU*SQ *SALT & SQU*SQ *SALT & STRAW ICA M5S,salt & straw,X,0.0,SQU*SQ *SALT & ,0.5185185185185185,X,0.0,X,0.0,extracted,SQU*SQ *SALT & ,0.5185185185185185
SQU*SQ *THINK COFFEE SQU*SQ *THINK COFFEE T NEW YORK NY Ref5543286AE5S Crd3506 Dt11/30,SQU*SQ *THINK COFFEE SQU*SQ *THINK COFFEE TNY 5543286AE5S 3506 Dt11/30,SQU*SQ *THINK COFFEE SQU*S S  30,SQU*SQ *THINK COFFEE SQU*SQ *THINK COFFEE T NEW YORK NY AE5S,X,SQU*SQ *THINK COFFEE SQU*SQ *THINK COFFEE TNY AE5S,think coffee,X,0.0,SQU*SQ *THINK COFFEE ,0.7272727272727273,X,0.0,X,0.0,extracted,SQU*SQ *THINK COFFEE ,0.7272727272727273
SQUARE *SQ *EL SQUARE *SQ *EL GONDO SOUTH SAN FRA CA Ref55432869R5S Crd0653 Dt11/08,SQUARE *SQ *EL SQUARE *SQ *EL GONDO SOUTH SAN FRA55432869R5S 0653 Dt11/08,SQUARE *SQ *EL SQUARE *SQ *EL GONDO SOUTH S S  08,SQUARE *SQ *EL SQUARE *SQ *EL GONDO SOUTH SAN FRA CA R5S,X,SQUARE *SQ *EL SQUARE *SQ *EL GONDO SOUTH SAN FRAR5S,tacos el gondo,X,0.0,SQUARE *SQ *EL ,0.41379310344827586,X,0.0,X,0.0,extracted,SQUARE *SQ *EL ,0.41379310344827586
STATION HOUSE CAFE STATION HOUSE CAFE POINT REYES S CA Ref55500809W60 Crd0653 Dt11/12,STATION HOUSE CAFE STATION HOUSE CAFE POINT REYES S55500809W60 0653 Dt11/12,STATION HOUSE CAFE STATION HOUSE CAFE POINT REYES S,STATION HOUSE CAFE STATION HOUSE CAFE POINT REYES S CA W60,X,STATION HOUSE CAFE STATION HOUSE CAFE POINT REYES S CA,station house cafe point reyes,X,0.0,STATION HOUSE CAFE ,0.7755102040816326,X,0.0,X,0.0,extracted,STATION HOUSE CAFE ,0.7755102040816326
STEFANOS PIZ*EATSTREMADISON WI 233Q00EJ 0 54703,X,STEFANOS PIZ*EATSTREMADIS,X,X,STEFANOS PIZ*EATSTREMADIS,"""stefano's pizzeria""",X,0.0,X,0.0,STEFANOS PIZ*EATSTREMADIS,0.6666666666666666,X,0.0,extracted,STEFANOS PIZ*EATSTREMADIS,0.6666666666666666
STITCH SYDNEY NS STITCH SYDNEY NS Ref0554400A302 Crd3846 Dt11/19,STITCHNS STITCHNS 0554400A302 3846 Dt11/19,STITCH SYDNEY NS STITCH SYDNEY NS,STITCH SYDNEY NS STITCH SYDNEY NS A302,X,STITCHNS STITCHNS,stitch bar,X,0.0,STITCHNS ,0.7368421052631579,STITCHNS STITCHNS,0.5185185185185185,X,0.0,extracted,STITCHNS ,0.7368421052631579
STITCH SYDNEY NS STITCH SYDNEY NS Ref0554400A402 Crd3846 Dt11/20,STITCHNS STITCHNS 0554400A402 3846 Dt11/20,STITCH SYDNEY NS STITCH SYDNEY NS,STITCH SYDNEY NS STITCH SYDNEY NS A402,X,STITCHNS STITCHNS,stitch bar,X,0.0,STITCHNS ,0.7368421052631579,STITCHNS STITCHNS,0.5185185185185185,X,0.0,extracted,STITCHNS ,0.7368421052631579
STITCH SYDNEY NS STITCH SYDNEY NS Ref0554400A502 Crd3846 Dt11/21,STITCHNS STITCHNS 0554400A502 3846 Dt11/21,STITCH SYDNEY NS STITCH SYDNEY NS,STITCH SYDNEY NS STITCH SYDNEY NS A502,X,STITCHNS STITCHNS,stitch bar,X,0.0,STITCHNS ,0.7368421052631579,STITCHNS STITCHNS,0.5185185185185185,X,0.0,extracted,STITCHNS ,0.7368421052631579
Stripe,pass,Stripe,X,X,Stripe,stripe,X,0.0,X,0.0,Stripe,1.0,X,0.0,extracted,Stripe,1.0
STRIPE EVERSLEY GB STRIPE EVERSLEY GB Ref7527793A23T Crd7201 Dt11/16,STRIPE EVERSLEY GB STRIPE EVERSLEY GB 7527793A23T 7201 Dt11/16,STRIPE EVERSLEY GB STRIPE EVERS,STRIPE EVERSLEY GB STRIPE EVERSLEY GB A23T,X,STRIPE EVERSLEY GB STRIPE EVERSLEY GB,eversley gb,X,0.0,STRIPE EVERSLEY GB ,0.7333333333333333,X,0.0,X,0.0,extracted,STRIPE EVERSLEY GB ,0.7333333333333333
SUCCULENCE SAN FRANCISCO SUCCULENCE SAN FRANCISCO CA Ref75493529R0P Crd6153 Dt11/07,SUCCULENCESUCCULENCECA 75493529R0P 6153 Dt11/07,SUCCULENCE SAN FRANCISCO SUCCULENCE SAN FRANCIS,SUCCULENCE SAN FRANCISCO SUCCULENCE SAN FRANCISCO CA R0P,X,SUCCULENCESUCCULENCECA,succulence,X,0.0,X,0.0,SUCCULENCESUCCULENCECA,0.625,X,0.0,extracted,SUCCULENCESUCCULENCECA,0.625
SUMMIT SERVICE &-ACH DEBIT ACH Debit,SUMMIT SERVICE &-ACH ACH ,SUMMIT SERVICE &-ACH DEBIT ACH Debit,X,X,SUMMIT SERVICE &-ACH ACH ,summit service,X,0.0,X,0.0,X,0.0,X,0.0,extracted,X,0.0
SUNCNTRY 33770908085854 08003596 SUNCNTRY 33770908085854 08003596786 CT Ref55488729W75 Crd7367 Dt11/11,SUNCNTRY 33770908085854 08003596 SUNCNTRY 33770908085854 08003596786 CT 55488729W75 7367 Dt11/11,S S,SUNCNTRY 33770908085854 08003596 SUNCNTRY 33770908085854 08003596786 CT W75,X,S S,sun country,X,0.0,S ,0.3076923076923077,S S,0.2857142857142857,X,0.0,X,S ,0.3076923076923077
T J MAXX #1147 SANTA MONICA CA D T J MAXX #1147 SANTA MONICA CA Debit Card,T J MAXX #1147 SANTA MONICAD T J MAXX #1147 SANTA MONICA,T J MAXX #1147 SANTA MONICA CA D T J MAXX #1147 SANTA MONICA CA Debit Card,X,X,T J MAXX #1147 SANTA MONICAD T J MAXX #1147 SANTA MONICA,tj maxx,X,0.25,T J MAXX #1147 SANTA ,0.5,X,0.25,X,0.25,extracted,T J MAXX #1147 SANTA ,0.5
TAI PAN RESTAURANT TAI PAN RESTAURANT PALO ALTO CA Ref2524780A703 Crd8084 Dt11/23,TAI PAN RESTAURANT TAI PAN RESTAURANT PALO ALTO2524780A703 8084 Dt11/23,TAI PAN RESTAURANT TAI PAN RES,TAI PAN RESTAURANT TAI PAN RESTAURANT PALO ALTO CA A703,X,TAI PAN RESTAURANT TAI PAN RESTAURANT PALO ALTO CA,tai pan restaurant,X,0.0,TAI PAN RESTAURANT ,0.972972972972973,X,0.0,X,0.0,extracted,TAI PAN RESTAURANT ,0.972972972972973
TAMBA INDIAN CUISINE     LAS VEGAS    NV,TAMBA INDIAN CUISINE NV,TAMBA INDIAN CUISINE     LAS VEGAS    NV,X,X,TAMBA INDIAN CUISINE NV,tamba lounge,X,0.0,X,0.0,X,0.0,X,0.0,extracted,X,0.0
THE COFFEE ACADEMICS THE COFFEE ACADEMICS SINGAPORE 179 SG Ref55265149WLA Crd7367 Dt11/12,THE COFFEE ACADEMICS THE COFFEE ACADEMICS17955265149WLA 7367 Dt11/12,THE COFFEE ACADEMICS THE COFFEE ACADEMICS SINGAPORE 179 S,THE COFFEE ACADEMICS THE COFFEE ACADEMICS SINGAPORE 179 SG WLA,X,THE COFFEE ACADEMICS THE COFFEE ACADEMICS179WLA,the coffee academics,X,0.0,THE COFFEE ,0.7096774193548387,X,0.0,X,0.0,X,THE COFFEE ,0.7096774193548387
THE COUNTER,pass,THE COUNTER,X,X,THE COUNTER,the counter,X,0.0,X,0.0,THE COUNTER,1.0,X,0.0,extracted,THE COUNTER,1.0
THE EXPLORATORIUM 0 SAN FRANCIS 00347294 415-353-0470,THE EXPLORATORIUM 000347294 415-353-0470,THE EXPLORATORIUM 0 SAN FRANCIS,X,X,THE EXPLORATORIUM 0 SAN FRANCIS,exploratorium,X,0.14285714285714285,X,0.14285714285714285,X,0.14285714285714285,X,0.14285714285714285,extracted,X,0.14285714285714285
THE EXPLORATORIUM 0 SAN FRANCIS 00347296 415-353-0470,THE EXPLORATORIUM 000347296 415-353-0470,THE EXPLORATORIUM 0 SAN FRANCIS,X,X,THE EXPLORATORIUM 0 SAN FRANCIS,exploratorium,X,0.14285714285714285,X,0.14285714285714285,X,0.14285714285714285,X,0.14285714285714285,X,X,0.14285714285714285
THE FLYING BREAD THE FLYING BREAD SINGAPORE SG Ref75420899X0K Crd7367 Dt11/13,THE FLYING BREAD THE FLYING BREADSG 75420899X0K 7367 Dt11/13,THE FLYING BREAD THE FLYING BREAD SINGAPORE S,THE FLYING BREAD THE FLYING BREAD SINGAPORE SG X0K,X,THE FLYING BREAD THE FLYING BREADSG,the flying bread,X,0.0,THE FLYING ,0.8148148148148148,X,0.0,X,0.0,X,THE FLYING ,0.8148148148148148
"THE MONEYTIZER INSTRUCTED AMOUNT:=1,709.68 - USD; SENDER BNK:=BQE NAT PARIS; SENDER ID:=026007689; ORG:=THE MONEYTIZER; ORG ADDRESS:=2/21 VILLA MARIE JUSTINE 3/FR/92100 BOULOGNE BILLANCOURT ; ORG FI:=BNP-PARIBAS SA (FORMERLY BANQUE NAT; ORG FI ADDRESS:=IONALE DE PARIS S",X,"THE MONEYTIZER INSTRUCTED AMOUNT:=1,709.68 - USD; SENDER BNK:=BQE NAT PARIS; S SS:=2/21 VILLA MARIE JUS S SA (FORMERLY BANQUE NAT; ORG FI ADDRESS:=IONALE DE PARIS S",X,X,"THE MONEYTIZER INSTRUCTED AMOUNT:=1,709.68 - USD; SENDER BNK:=BQE NAT PARIS; S SS:=2/21 VILLA MARIE JUS S SA (FORMERLY BANQUE NAT; ORG FI ADDRESS:=IONALE DE PARIS S",moneytizer,X,0.0,S S ,0.0,X,0.0,X,0.0,extracted,S S ,0.0
THE SEA BY THE SEA BY ALEXANDER'S PALO ALTO CA Ref55500369Z60 Crd8084 Dt11/14,THE SEA BY THE SEA BY ALEXANDER'S PALO ALTO55500369Z60 8084 Dt11/14,THE SEA BY THE SEA BY ALEXANDER'S,THE SEA BY THE SEA BY ALEXANDER'S PALO ALTO CA Z60,X,THE SEA BY THE SEA BY ALEXANDER'S PALO ALTO CA,"""the sea by alexander's""",X,0.08,THE SEA BY ,0.6285714285714286,X,0.08,X,0.08,extracted,THE SEA BY ,0.6285714285714286
THINK COFFEE 8TH New York NY VRTPGH squareup.com/receipts,THINK COFFEE 8THNY VRTPGH squareup.com/receipts,THINK COFFEE New York NY VRTPGH squareup.com/receipts,X,X,THINK COFFEENY VRTPGH squareup.com/receipts,think coffee,X,0.0,X,0.0,X,0.0,X,0.0,extracted,X,0.0
THOMAS SCIENTIFIC 08003452100 THOMAS SCIENTIFIC 08003452100 NJ Ref5554750A760 Crd6153 Dt11/22,THOMAS SCIENTIFIC 08003452100 THOMAS SCIENTIFIC 08003452100 NJ 5554750A760 6153 Dt11/22,THOMAS S S S,THOMAS SCIENTIFIC 08003452100 THOMAS SCIENTIFIC 08003452100 NJ A760,X,THOMAS S S S,thomas scientific,X,0.0,S S ,0.2857142857142857,X,0.0,X,0.0,X,S S ,0.2857142857142857
"THOMSEN AND BURKE LLP SENDER BNK:=SIL VLY BK SCLA; SENDER ID:=121140399; SENDER REF:=20173130210100; ORG ID:=3302167209; ORG:=IMPIRA INC.; ORG ADDRESS:=855 FOLSOM ST. UNIT 726SAN FRANCISCO, CA 94107; BNF ID:=006060111261; BNF NAME:=THOMSEN AND BURKE LLP; BNF ADDRESS:=2 HAMILL","THOMSEN AND BURKE LLP SENDER BNK:=SIL VLY BK SCLA; SENDER ID:=121140399; SENDER :=20173130210100; ORG ID:=3302167209; ORG:=IMPIRA INC.; ORG ADDRESS:=855 FOLSOM ST. UNIT 726SAN FRANCISCO,94107; BNF ID:=006060111261; BNF NAME:=THOMSEN AND BURKE LLP; BNF ADDRESS:=2 HAMILL",THOMSEN AND BURKE LLP SENDER BNK:=SIL VLY BK SCLA; S S SS:=855 FOLSOM ST. UNIT FRANCIS SEN AND BURKE LLP; BNF ADDRESS:=2 HAMILL,"THOMSEN AND BURKE LLP SENDER BNK:=SIL VLY BK SCLA; SENDER ID:=121140399; SENDER :=20173130210100; ORG ID:=3302167209; ORG:=IMPIRA INC.; ORG ADDRESS:=855 FOLSOM ST. UNIT 726SAN FRANCISCO, CA 94107; BNF ID:=006060111261; BNF NAME:=THOMSEN AND BURKE LLP; BNF ADDRESS:=2 HAMILL",X,THOMSEN AND BURKE LLP SENDER BNK:=SIL VLY BK SCLA; S S SS:=855 FOLSOM ST. UNIT FRANCIS SEN AND BURKE LLP; BNF ADDRESS:=2 HAMILL,thomsen and burke llp,X,0.0,S AND BURKE ,0.7272727272727273,X,0.0,X,0.0,extracted,S AND BURKE ,0.7272727272727273
TO DDA#80003525961 ON 11/22 AT 14.49 Internet Transfer,X,sfer,TO DDA#80003525961 ON AT 14.49 Internet Transfer,Rm,X,first republic transfer,X,0.0,X,0.0,X,0.0,X,0.0,extracted,X,0.0
TO DDA#80003525961 ON 11/30 AT 14.12 Internet Transfer,X,sfer,TO DDA#80003525961 ON AT 14.12 Internet Transfer,Rm,X,first republic transfer,X,0.0,X,0.0,X,0.0,X,0.0,X,X,0.0
TOAST BISTRO EAST TOAST BISTRO EAST PERTH WA Ref0554400A102 Crd3846 Dt11/17,TOAST BISTRO EAST TOAST BISTRO EAST PERTH WA 0554400A102 3846 Dt11/17,TOAST BISTRO EAST TOAST BISTRO EAS,TOAST BISTRO EAST TOAST BISTRO EAST PERTH WA A102,X,TOAST BISTRO EAST TOAST BISTRO EAST PERTH WA,toast bistro,X,0.0,TOAST BISTRO EAST ,0.8,X,0.0,X,0.0,X,TOAST BISTRO EAST ,0.8
